What is the primary purpose of the Signing Plugin?<br><br>A. To digitally sign built files and artifacts<br>B. To compile source code into executable files<br>C. To manage project dependencies<br>D. To automate testing processes,"<b>Correct Answer:</b> A<br><br>The primary purpose of the Signing Plugin is to digitally sign built files and artifacts. This allows for the verification of the identity of the builder and the integrity of the artifacts, ensuring that they have not been tampered with during distribution."
Which type of signature does the Signing Plugin primarily support?<br><br>A. SHA-256 signatures<br>B. OpenPGP signatures<br>C. RSA signatures<br>D. MD5 signatures,"<b>Correct Answer:</b> B<br><br>The Signing Plugin primarily supports OpenPGP signatures, which are used to ensure the authenticity and integrity of the artifacts being published. OpenPGP is a widely used standard for encrypting and signing data."
"What must be provided to the Signing Plugin to create OpenPGP signatures?<br><br>A. Only the public key ID<br>B. The public key ID, secret key ring file, and passphrase<br>C. The artifact name and version<br>D. The build script and project dependencies","<b>Correct Answer:</b> B<br><br>To create OpenPGP signatures, the Signing Plugin requires three pieces of information: the public key ID, the absolute path to the secret key ring file containing the private key, and the passphrase used to protect the private key. This information is essential for generating valid signatures."
How can signing be conditionally required in a build process?<br><br>A. By using the `onlyIf()` method<br>B. By setting the `signing.required` property to a closure<br>C. By specifying the signing key in the build script<br>D. By including the signing plugin in the project dependencies,"<b>Correct Answer:</b> B<br><br>Signing can be conditionally required by setting the `signing.required` property to a closure. This allows the build process to evaluate whether signing is necessary based on specific conditions, such as whether the build is a release version."
What is the primary purpose of digital signatures in the context of the Signing Plugin?<br><br>A. To encrypt files for secure transmission<br>B. To verify the authenticity and integrity of built files and artifacts<br>C. To compress files for faster downloads<br>D. To create backups of important files,<b>Correct Answer:</b> B<br><br>The primary purpose of digital signatures in the context of the Signing Plugin is to verify the authenticity and integrity of built files and artifacts. Digital signatures provide a way to confirm who created the artifact and ensure that it has not been altered since it was signed.
Which of the following is a requirement for creating OpenPGP signatures using the Signing Plugin?<br><br>A. A valid email address<br>B. A key pair consisting of a public and private key<br>C. A subscription to a digital signature service<br>D. A specific file format for the artifacts,"<b>Correct Answer:</b> B<br><br>To create OpenPGP signatures using the Signing Plugin, a key pair consisting of a public and private key is required. This key pair is essential for generating the digital signatures that authenticate the artifacts."
What is the role of the `signing.keyId` property in the Signing Plugin configuration?<br><br>A. It specifies the location of the signing key file<br>B. It identifies the public key used for signing<br>C. It sets the passphrase for the signing key<br>D. It determines the output format of the signed artifacts,<b>Correct Answer:</b> B<br><br>The `signing.keyId` property in the Signing Plugin configuration identifies the public key used for signing. This key ID is crucial for the Signing Plugin to locate the correct key for generating the digital signatures.
How does the Signing Plugin handle the signing of publications?<br><br>A. It requires manual intervention for each publication<br>B. It automatically adds signature artifacts to the corresponding publication<br>C. It only signs publications if they are marked as important<br>D. It does not support signing publications,"<b>Correct Answer:</b> B<br><br>The Signing Plugin automatically adds signature artifacts to the corresponding publication when signing publications. This means that when the artifacts are published to a repository, their signatures are included without requiring additional configuration."
What is the primary purpose of OpenPGP in the context of the Signing Plugin?<br><br>A. To encrypt files for secure storage<br>B. To create digital signatures for artifacts<br>C. To manage user permissions in software projects<br>D. To compress files for faster transmission,<b>Correct Answer:</b> B<br><br>The primary purpose of OpenPGP in the context of the Signing Plugin is to create digital signatures for artifacts. This allows users to verify the authenticity and integrity of the files and artifacts produced during the build process.
Which of the following is a requirement for generating OpenPGP signatures using the Signing Plugin?<br><br>A. A valid email address<br>B. A key pair consisting of a public and private key<br>C. A subscription to a digital signature service<br>D. A specific version of the Java Development Kit,"<b>Correct Answer:</b> B<br><br>To generate OpenPGP signatures using the Signing Plugin, a key pair consisting of a public and private key is required. This key pair is essential for signing artifacts and verifying their authenticity."
What is the role of the `signing.keyId` property in the Signing Plugin configuration?<br><br>A. It specifies the location of the signing key file<br>B. It identifies the public key used for signing<br>C. It sets the passphrase for the private key<br>D. It determines the output format of the signed artifacts,<b>Correct Answer:</b> B<br><br>The `signing.keyId` property in the Signing Plugin configuration identifies the public key used for signing. This key ID is crucial for the Signing Plugin to know which key to use when creating digital signatures for the artifacts.
How can you securely provide signing credentials in a CI environment when using the Signing Plugin?<br><br>A. By hardcoding them in the build script<br>B. By using environment variables to pass the secret key and password<br>C. By storing them in a public repository<br>D. By using a third-party signing service,"<b>Correct Answer:</b> B<br><br>In a CI environment, securely providing signing credentials can be achieved by using environment variables to pass the secret key and password. This method helps to keep sensitive information secure and avoids hardcoding credentials in the build script."
What is the primary purpose of key management in the context of digital signing?<br><br>A. To create and store digital signatures for artifacts<br>B. To manage the lifecycle of cryptographic keys used for signing<br>C. To ensure that all artifacts are published without signatures<br>D. To generate random keys for encryption purposes,"<b>Correct Answer:</b> B<br><br>The primary purpose of key management in digital signing is to manage the lifecycle of cryptographic keys used for signing. This includes generating, storing, and revoking keys, as well as ensuring that the keys are used securely and appropriately throughout their lifecycle."
