What is the purpose of a version catalog in Gradle?<br><br>A. To declare all direct dependencies of a project in a central location<br>B. To automatically update all dependencies to their latest versions<br>C. To manage the build lifecycle of a project<br>D. To store configuration settings for the IDE,"<b>Correct Answer:</b> A<br><br>A version catalog in Gradle is used to declare all direct dependencies of a project in a central location, allowing for easier management and updates of those dependencies across subprojects. This centralization helps maintain consistency and simplifies dependency management."
What is a transitive dependency?<br><br>A. A dependency that is declared directly in the build file<br>B. A dependency that is required by another dependency<br>C. A dependency that is not used in the project<br>D. A dependency that is automatically generated by Gradle,"<b>Correct Answer:</b> B<br><br>A transitive dependency is a dependency that is required by another dependency. For example, if a library depends on another library, the latter is considered a transitive dependency of the project that uses the first library."
How can you view the dependency tree of a Gradle project?<br><br>A. By running the command `./gradlew dependencies`<br>B. By checking the version catalog file<br>C. By inspecting the build.gradle file directly<br>D. By using the Gradle wrapper to build the project,"<b>Correct Answer:</b> A<br><br>You can view the dependency tree of a Gradle project by running the command `./gradlew :app:dependencies`. This command provides a detailed output of all dependencies, including transitive dependencies, allowing developers to understand the structure of their project's dependencies."
What is the role of repositories in Gradle dependency management?<br><br>A. To define the versions of dependencies<br>B. To specify the source from which dependencies are resolved<br>C. To manage the execution order of tasks<br>D. To store the build artifacts of the project,"<b>Correct Answer:</b> B<br><br>In Gradle dependency management, repositories specify the source from which dependencies are resolved. For example, using `mavenCentral()` indicates that Gradle should look for dependencies in the Maven Central repository, which is a widely used public artifact store."
What is the primary purpose of a version catalog in Gradle?<br><br>A. To declare all direct dependencies of a project in a central location<br>B. To manage the build lifecycle of a project<br>C. To store the source code of the project<br>D. To compile the project into executable files,"<b>Correct Answer:</b> A<br><br>The primary purpose of a version catalog in Gradle is to declare all direct dependencies of a project in a central location. This allows for easier management and updates of dependencies across subprojects, ensuring consistency and reducing duplication in build scripts."
How does a version catalog improve dependency management in Gradle?<br><br>A. By allowing dependencies to be declared in multiple locations<br>B. By providing type-safe accessors for dependencies<br>C. By eliminating the need for versioning<br>D. By automatically downloading all dependencies without configuration,"<b>Correct Answer:</b> B<br><br>A version catalog improves dependency management in Gradle by providing type-safe accessors for dependencies. This feature allows developers to easily add dependencies with autocompletion in their IDE, reducing the likelihood of errors and improving productivity."
What is a transitive dependency in the context of Gradle?<br><br>A. A dependency that is declared directly in the build script<br>B. A dependency that is required by another dependency<br>C. A dependency that is not used in the project<br>D. A dependency that is only used during testing,"<b>Correct Answer:</b> B<br><br>A transitive dependency in the context of Gradle is a dependency that is required by another dependency. This means that when a project includes a library, it may also need other libraries that the first library depends on, which are automatically included in the project's dependency tree."
What file is typically used to define a version catalog in a Gradle project?<br><br>A. build.gradle<br>B. settings.gradle<br>C. gradle/libs.versions.toml<br>D. gradle/dependencies.toml,"<b>Correct Answer:</b> C<br><br>The file typically used to define a version catalog in a Gradle project is `gradle/libs.versions.toml`. This file centralizes the declaration of dependencies and their versions, making it easier to manage and update them across the project."
What is a transitive dependency in the context of Gradle?<br><br>A. A dependency that is directly declared in the build file.<br>B. A dependency that is required by another dependency.<br>C. A dependency that is optional and not required for the project.<br>D. A dependency that is only used during testing.,"<b>Correct Answer:</b> B<br><br>A transitive dependency is a dependency that is required by another dependency. In Gradle, when a library depends on another library, the latter becomes a transitive dependency of the project. This allows for automatic inclusion of necessary libraries without needing to declare them explicitly."
Why is it important to understand transitive dependencies when managing project dependencies?<br><br>A. They can increase the size of the project without any benefits.<br>B. They can lead to version conflicts if not managed properly.<br>C. They are always optional and can be ignored.<br>D. They are only relevant for testing dependencies.,<b>Correct Answer:</b> B<br><br>Understanding transitive dependencies is crucial because they can lead to version conflicts if different libraries require different versions of the same transitive dependency. Proper management ensures that the project remains stable and functions correctly with all required libraries.
