What is the primary purpose of build caching in Gradle?<br><br>A. To store all project files permanently<br>B. To reuse outputs from previous builds to improve build performance<br>C. To track changes in source code<br>D. To manage dependencies automatically,"<b>Correct Answer:</b> B<br><br>The primary purpose of build caching in Gradle is to reuse outputs from previous builds, which significantly improves build performance by avoiding unnecessary re-execution of tasks. This allows developers to save time and resources by leveraging already computed results."
Which of the following can lead to cache misses in a Gradle build?<br><br>A. Using the same inputs for a task across different builds<br>B. Changing environment variables without tracking them as inputs<br>C. Consistently using the same version of dependencies<br>D. Setting the same file encoding for all builds,"<b>Correct Answer:</b> B<br><br>Cache misses can occur when environment variables that affect task outcomes are changed without being tracked as inputs. This inconsistency can lead to different outputs for the same task, preventing Gradle from effectively reusing cached results."
What is a recommended practice to ensure stable task inputs in Gradle?<br><br>A. Use volatile inputs like timestamps as task inputs<br>B. Track all external dependencies and their versions<br>C. Modify task inputs dynamically during execution<br>D. Use different versions of Java for different tasks,"<b>Correct Answer:</b> B<br><br>To ensure stable task inputs, it is recommended to track all external dependencies and their versions. This practice helps maintain consistency across builds and prevents cache misses due to variations in external inputs."
How can using symbolic links affect build caching in Gradle?<br><br>A. They are always stored in the build cache as links.<br>B. They can lead to cache misses if the destination content changes.<br>C. They do not affect caching at all.<br>D. They are treated as absolute paths in the cache.,"<b>Correct Answer:</b> B<br><br>Using symbolic links can lead to cache misses because Gradle stores the actual file contents of the destination rather than the link itself. If the content of the destination changes, it can affect the cacheability of tasks that depend on those links."
"What is the significance of declaring task inputs and outputs in Gradle?<br><br>A. It allows Gradle to determine if a task needs to be executed based on changes to inputs.<br>B. It ensures that all tasks will always execute regardless of input changes.<br>C. It prevents any caching of task outputs, ensuring fresh builds every time.<br>D. It allows for the automatic generation of task dependencies without any configuration.","<b>Correct Answer:</b> A<br><br>Declaring task inputs and outputs is crucial in Gradle as it enables the build system to determine whether a task needs to be executed. If the inputs have not changed since the last execution, Gradle can skip the task, thus optimizing build times and leveraging cached outputs."
What can happen if a task has non-repeatable outputs?<br><br>A. The task will always execute successfully without any issues.<br>B. Cache misses may occur when the task is executed multiple times with the same inputs.<br>C. The task will automatically be marked as non-cacheable by Gradle.<br>D. The outputs will be stored in the cache regardless of their consistency.,"<b>Correct Answer:</b> B<br><br>If a task has non-repeatable outputs, it can lead to cache misses when the task is executed multiple times with the same inputs. This is because the outputs may differ due to factors like timestamps or other volatile data, making it difficult for Gradle to reuse cached results effectively."
"Why is it important to avoid using volatile inputs in Gradle tasks?<br><br>A. Volatile inputs can lead to consistent and predictable task outputs.<br>B. They can cause tasks to be cacheable and improve build performance.<br>C. Volatile inputs can result in non-cacheable tasks, leading to unnecessary rebuilds.<br>D. They ensure that tasks are executed in a specific order.","<b>Correct Answer:</b> C<br><br>Using volatile inputs in Gradle tasks can result in non-cacheable tasks, which means that the task will need to be executed every time, even if the inputs have not changed. This can lead to longer build times and reduced efficiency, as the benefits of caching are lost."
What is a recommended practice for managing task outputs that may vary between builds?<br><br>A. Always include timestamps as inputs to ensure outputs are unique.<br>B. Use separate tasks to handle the expensive work and the volatile data.<br>C. Ignore the differences and rely on the build cache to manage outputs.<br>D. Configure all tasks to run in parallel to speed up the build process.,"<b>Correct Answer:</b> B<br><br>A recommended practice for managing task outputs that may vary is to separate the expensive work from the handling of volatile data by using different tasks. This allows the expensive work to be cacheable while the volatile data can be added later, ensuring that the outputs remain consistent and cacheable."
Why is it important to set the file encoding in Gradle builds?<br><br>A. To ensure consistent outputs across different machines<br>B. To improve the speed of the build process<br>C. To allow for dynamic changes in file content<br>D. To enable the use of symbolic links in the build,"<b>Correct Answer:</b> A<br><br>Setting the file encoding in Gradle builds is crucial for ensuring consistent outputs across different machines. Different systems may use different default file encodings, which can lead to discrepancies in how files are read and processed, potentially resulting in incorrect builds."
What can happen if the file encoding is not specified in a Gradle build?<br><br>A. The build will always succeed without errors<br>B. The outputs may vary depending on the system's default encoding<br>C. The build will run faster due to reduced complexity<br>D. The build will automatically use UTF-8 encoding,"<b>Correct Answer:</b> B<br><br>If the file encoding is not specified in a Gradle build, the outputs may vary depending on the system's default encoding. This inconsistency can lead to incorrect builds, as the same input files may be interpreted differently on different machines."
How can you set the file encoding for the Gradle daemon?<br><br>A. By modifying the build.gradle file directly<br>B. By setting the encoding in the gradle.properties file<br>C. By using command-line arguments during the build<br>D. By configuring the IDE settings,<b>Correct Answer:</b> B<br><br>You can set the file encoding for the Gradle daemon by modifying the gradle.properties file. This ensures that the encoding is consistent across builds and helps avoid issues related to varying system file encodings.
Why is it important to track environment variables as inputs in Gradle tasks?<br><br>A. To ensure that tasks can run independently of the environment<br>B. To prevent the need for version control on environment variables<br>C. To ensure that only the correct artifacts are reused between builds<br>D. To allow for automatic updates of environment variables,"<b>Correct Answer:</b> C<br><br>Tracking environment variables as inputs in Gradle tasks is crucial because it ensures that only the correct artifacts are reused between builds. If environment variables change and are not tracked, it can lead to inconsistent task outcomes and cache misses, as the task may produce different results based on the environment it runs in."
What can happen if environment variables are not tracked in Gradle tasks?<br><br>A. Tasks will always execute successfully regardless of the environment<br>B. Cache misses may occur due to variations in task outcomes<br>C. The build will automatically clean itself<br>D. All tasks will be cached regardless of their inputs,"<b>Correct Answer:</b> B<br><br>If environment variables are not tracked in Gradle tasks, cache misses may occur due to variations in task outcomes. This is because the outcome of a task can depend on the values of environment variables, leading to different results if those variables change between builds."
What is a recommended practice when using environment variables in Gradle tasks?<br><br>A. Use absolute paths as inputs to tasks<br>B. Add environment variables as inputs to tasks that depend on them<br>C. Ignore environment variables to simplify the build process<br>D. Only track environment variables in CI environments,"<b>Correct Answer:</b> B<br><br>A recommended practice when using environment variables in Gradle tasks is to add them as inputs to tasks that depend on them. This ensures that the task can accurately determine whether it needs to execute based on the current state of the environment, leading to more reliable builds and effective cache usage."
Why is it important to set the file encoding in Gradle builds?<br><br>A. To ensure consistent outputs across different operating systems<br>B. To improve the speed of the build process<br>C. To allow for dynamic changes in file content<br>D. To enable the use of symbolic links in the build,"<b>Correct Answer:</b> A<br><br>Setting the file encoding in Gradle builds is crucial for ensuring consistent outputs across different operating systems. Different systems may use different default encodings, which can lead to discrepancies in how files are read and processed, ultimately affecting the build results."
What is a potential issue when using symbolic links in Gradle builds?<br><br>A. They can cause cache misses across different machines<br>B. They are always stored in the build cache<br>C. They improve the performance of the build<br>D. They automatically track changes in environment variables,"<b>Correct Answer:</b> A<br><br>Using symbolic links in Gradle builds can lead to cache misses across different machines because Gradle does not store the symbolic link itself in the build cache, but rather the actual file contents. This can create inconsistencies when trying to reuse outputs that rely on symbolic links, especially across different operating systems."
