What is the primary purpose of a Gradle plugin?<br><br>A. To encapsulate and reuse build logic across projects<br>B. To manage project dependencies automatically<br>C. To compile source code into executable files<br>D. To generate documentation for the project,"<b>Correct Answer:</b> A<br><br>The primary purpose of a Gradle plugin is to encapsulate and reuse build logic across different projects. This allows developers to define common tasks and configurations that can be applied consistently, improving maintainability and reducing duplication of effort."
Which method must be overridden to define the behavior of a custom Gradle plugin?<br><br>A. initialize()<br>B. apply()<br>C. execute()<br>D. configure(),"<b>Correct Answer:</b> B<br><br>To define the behavior of a custom Gradle plugin, the 'apply()' method must be overridden. This method is called when the plugin is applied to a project, allowing the developer to add tasks and configure the project as needed."
What type of Gradle plugin is implemented in a compiled language and packaged as a JAR file?<br><br>A. Convention Plugin<br>B. Pre-compiled Script Plugin<br>C. Binary Plugin<br>D. Script Plugin,"<b>Correct Answer:</b> C<br><br>A binary plugin is implemented in a compiled language and packaged as a JAR file. This allows it to be resolved as a dependency rather than being compiled from source, making it suitable for distribution and reuse across multiple projects."
What is a key characteristic of convention plugins in Gradle?<br><br>A. They must be written in Java only.<br>B. They encapsulate common build logic for reuse.<br>C. They are always applied directly in the build.gradle file.<br>D. They cannot be used in multi-project builds.,"<b>Correct Answer:</b> B<br><br>A key characteristic of convention plugins is that they encapsulate common build logic for reuse across different projects. This allows developers to apply a set of predefined conventions, streamlining the build process and ensuring consistency."
What is the primary purpose of creating custom plugins in Gradle?<br><br>A. To encapsulate and reuse common build logic<br>B. To increase the complexity of the build process<br>C. To eliminate the need for any build scripts<br>D. To ensure all tasks are executed in parallel,"<b>Correct Answer:</b> A<br><br>The primary purpose of creating custom plugins in Gradle is to encapsulate and reuse common build logic. This allows developers to define specific behaviors and configurations that can be applied across multiple projects, promoting consistency and reducing duplication."
Which method must be overridden when creating a custom plugin in Gradle?<br><br>A. initialize()<br>B. apply()<br>C. execute()<br>D. configure(),"<b>Correct Answer:</b> B<br><br>When creating a custom plugin in Gradle, the 'apply()' method must be overridden. This method is where the plugin's logic is defined, including the tasks and configurations that will be added to the project when the plugin is applied."
What type of plugin allows for rapid prototyping and experimentation in Gradle?<br><br>A. Binary plugins<br>B. Convention plugins<br>C. Pre-compiled script plugins<br>D. Script plugins,"<b>Correct Answer:</b> C<br><br>Pre-compiled script plugins offer an easy way to rapidly prototype and experiment with build logic in Gradle. They allow developers to package build logic as script files, which can be easily applied to projects without the need for extensive setup."
What is a key characteristic of binary plugins in Gradle?<br><br>A. They are implemented in a scripting language.<br>B. They are packaged as JAR files and resolved as dependencies.<br>C. They require frequent updates by developers.<br>D. They cannot be reused across multiple projects.,"<b>Correct Answer:</b> B<br><br>A key characteristic of binary plugins in Gradle is that they are implemented in a compiled language and packaged as JAR files. These plugins are resolved as dependencies rather than being compiled from source, making them easier to distribute and manage across projects."
What is a pre-compiled script plugin in Gradle?<br><br>A. A plugin that is written in a compiled language and packaged as a JAR file.<br>B. A script file that contains build logic and can be applied without subclassing the Plugin interface.<br>C. A plugin that requires manual compilation before it can be used in a project.<br>D. A type of plugin that can only be used in the root project of a Gradle build.,<b>Correct Answer:</b> B<br><br>A pre-compiled script plugin is a script file that contains build logic and can be applied directly in a Gradle build without the need to subclass the Plugin interface. This allows for rapid prototyping and easier management of build logic.
Where should pre-compiled script plugins be stored in a Gradle project?<br><br>A. In the root directory of the project.<br>B. In the buildSrc directory under specific subdirectories like src/main/groovy or src/main/kotlin.<br>C. In a separate plugins directory at the same level as the build.gradle file.<br>D. In the .gradle directory to keep them hidden from the project structure.,"<b>Correct Answer:</b> B<br><br>Pre-compiled script plugins should be stored in the buildSrc directory, specifically under subdirectories like src/main/groovy or src/main/kotlin. This structure allows Gradle to recognize and apply the plugins correctly."
What is the main advantage of using pre-compiled script plugins?<br><br>A. They are automatically compiled and do not require any additional setup.<br>B. They allow for rapid prototyping and experimentation with build logic.<br>C. They can only be used in multi-project builds.<br>D. They are more efficient than binary plugins in terms of performance.,<b>Correct Answer:</b> B<br><br>The main advantage of using pre-compiled script plugins is that they allow for rapid prototyping and experimentation with build logic. This flexibility makes it easier for developers to test and implement new features without extensive setup.
How can a pre-compiled script plugin be applied in a Gradle build script?<br><br>A. By using the apply plugin: 'plugin-id' syntax.<br>B. By referencing its ID derived from the script filename in the plugins block.<br>C. By manually copying the script into the build.gradle file.<br>D. By including it in the settings.gradle file.,<b>Correct Answer:</b> B<br><br>A pre-compiled script plugin can be applied in a Gradle build script by referencing its ID derived from the script filename in the plugins block. This allows the plugin to be easily integrated into the build process.
What is the primary purpose of convention plugins in Gradle?<br><br>A. To encapsulate and reuse common build logic across projects<br>B. To create unique build scripts for each project<br>C. To manage dependencies for a project<br>D. To compile source code into executable files,"<b>Correct Answer:</b> A<br><br>The primary purpose of convention plugins in Gradle is to encapsulate and reuse common build logic across multiple projects. This allows developers to define a set of conventions that can be applied consistently, improving maintainability and reducing duplication of effort."
How can a convention plugin be applied in a Gradle build script?<br><br>A. By directly writing the plugin code in the build script<br>B. By using its ID in the plugins block of the build script<br>C. By importing it from an external library<br>D. By compiling it into a binary format first,<b>Correct Answer:</b> B<br><br>A convention plugin can be applied in a Gradle build script by using its ID in the plugins block. This allows the build script to reference the plugin and utilize the defined conventions without needing to include the plugin code directly in the script.
What is a key characteristic of convention plugins compared to binary plugins?<br><br>A. Convention plugins are always written in Java.<br>B. Convention plugins are packaged as JAR files.<br>C. Convention plugins are defined in script files and do not require compilation.<br>D. Convention plugins cannot be reused across different projects.,"<b>Correct Answer:</b> C<br><br>A key characteristic of convention plugins is that they are defined in script files (such as Kotlin or Groovy scripts) and do not require compilation into a binary format. This makes them easier to develop and modify compared to binary plugins, which are packaged as JAR files."
What is the benefit of using pre-compiled script plugins in Gradle?<br><br>A. They allow for faster execution of build scripts.<br>B. They enable rapid prototyping and experimentation with build logic.<br>C. They automatically manage project dependencies.<br>D. They provide a graphical user interface for build management.,"<b>Correct Answer:</b> B<br><br>The benefit of using pre-compiled script plugins in Gradle is that they enable rapid prototyping and experimentation with build logic. Developers can quickly package and test their build scripts without the overhead of compiling them into a binary format, facilitating a more agile development process."
What defines a binary plugin in Gradle?<br><br>A. A plugin implemented in a compiled language and packaged as a JAR file<br>B. A plugin that is written in Groovy or Kotlin DSL<br>C. A plugin that is only used for testing purposes<br>D. A plugin that requires manual installation on each developer's machine,"<b>Correct Answer:</b> A<br><br>A binary plugin is defined as a plugin that is implemented in a compiled language and packaged as a JAR file. This allows it to be resolved as a dependency rather than being compiled from source, making it easier to distribute and manage across different projects."
"Why might developers choose to use binary plugins instead of convention plugins?<br><br>A. Binary plugins are easier to write than convention plugins<br>B. Binary plugins can be distributed as dependencies, reducing the need for local builds<br>C. Binary plugins are always faster than convention plugins<br>D. Binary plugins do not require any configuration in build scripts","<b>Correct Answer:</b> B<br><br>Developers might choose to use binary plugins because they can be distributed as dependencies, which reduces the need for each developer to execute the plugin build as part of their development process. This makes it more efficient to manage and update plugins across multiple projects."
