What is the primary purpose of plugins in Gradle?<br><br>A. To introduce new tasks and extend build logic<br>B. To manage project dependencies<br>C. To compile source code into executable files<br>D. To create user interfaces for applications,"<b>Correct Answer:</b> A<br><br>The primary purpose of plugins in Gradle is to introduce new tasks, domain objects, and conventions that extend the build logic. They automate common build tasks and help tailor the build process to meet specific project needs, making them essential for organizing and managing build scripts."
Which of the following is NOT a type of plugin in Gradle?<br><br>A. Binary plugins<br>B. Precompiled script plugins<br>C. Dynamic plugins<br>D. Script plugins,"<b>Correct Answer:</b> C<br><br>Dynamic plugins are not a recognized type of plugin in Gradle. The main types of plugins are binary plugins, precompiled script plugins, and script plugins, each serving different purposes in the build process."
What is the recommended method for applying plugins in Gradle?<br><br>A. Using the `apply()` method<br>B. Using the `plugins {}` block<br>C. Using the `buildscript {}` block<br>D. Using the `dependencies {}` block,<b>Correct Answer:</b> B<br><br>The recommended method for applying plugins in Gradle is using the `plugins {}` block. This method provides a concise and convenient way to declare plugin dependencies and allows Gradle to optimize the loading and reuse of plugin classes.
What does the `pluginManagement {}` block do in Gradle?<br><br>A. It defines the main build logic for the project<br>B. It configures repositories for plugin resolution and version constraints<br>C. It applies plugins to subprojects<br>D. It manages the execution order of tasks,<b>Correct Answer:</b> B<br><br>The `pluginManagement {}` block in Gradle is used to configure repositories for plugin resolution and to define version constraints for plugins that are applied in the build scripts. This allows for centralized management of plugin versions and sources.
What is the primary purpose of the `pluginManagement{}` block in Gradle?<br><br>A. To define repositories for plugin resolution and manage plugin versions<br>B. To apply plugins to a project directly<br>C. To write custom build logic in Groovy or Kotlin<br>D. To configure the project's dependencies,"<b>Correct Answer:</b> A<br><br>The `pluginManagement{}` block is used to configure repositories for resolving plugins and to define version constraints for those plugins. This allows for centralized management of plugin versions and sources, ensuring consistency across the build scripts."
Which of the following statements about plugins in Gradle is true?<br><br>A. Plugins can only be applied using the `apply()` method.<br>B. Plugins can introduce new tasks and domain objects to the build process.<br>C. Plugins are only available as core plugins provided by Gradle.<br>D. Plugins must be written in Java only.,"<b>Correct Answer:</b> B<br><br>Plugins in Gradle can introduce new tasks, domain objects, and conventions, enhancing the build process. They are a key mechanism for organizing build logic and can be implemented in various languages, including Groovy and Kotlin, not just Java."
What is a key benefit of using plugins in Gradle builds?<br><br>A. They eliminate the need for any build scripts.<br>B. They promote reusability and modularity in build logic.<br>C. They require all build logic to be written in a single file.<br>D. They can only be used for Java projects.,"<b>Correct Answer:</b> B<br><br>One of the key benefits of using plugins in Gradle is that they promote reusability and modularity in build logic. By encapsulating common tasks and configurations into plugins, developers can avoid duplicating code and maintain cleaner, more organized build scripts."
How does Gradle resolve plugins when using the `plugins{}` block?<br><br>A. By searching for plugins in the local file system only.<br>B. By automatically resolving core plugins and requiring manual resolution for non-core plugins.<br>C. By applying all plugins without checking their versions.<br>D. By only allowing plugins from the Gradle Plugin Portal.,"<b>Correct Answer:</b> B<br><br>Gradle resolves plugins in the `plugins{}` block by automatically resolving core plugins that are part of its distribution. For non-core plugins, Gradle requires that they be explicitly resolved by specifying their unique ID and version in the build file."
What is the first step Gradle performs when using a plugin?<br><br>A. Applying the plugin to the project<br>B. Resolving the plugin<br>C. Compiling the plugin<br>D. Downloading the plugin,"<b>Correct Answer:</b> B<br><br>The first step Gradle performs when using a plugin is resolving the plugin. This involves finding the correct version of the plugin and adding it to the script classpath, allowing its API to be used in the build script."
Which of the following is a benefit of using plugins in Gradle?<br><br>A. They eliminate the need for any build scripts.<br>B. They promote reusability of build logic.<br>C. They require all logic to be written in a single script.<br>D. They can only be used for Java projects.,"<b>Correct Answer:</b> B<br><br>One of the key benefits of using plugins in Gradle is that they promote reusability of build logic. By encapsulating common tasks and configurations, plugins help avoid duplication and make build scripts more modular and organized."
